YEAR,BENE_GEO_LVL,BENE_GEO_DESC,BENE_GEO_CD,BENES_TOTAL_CNT,ER_VISITS_PER_1000_BENES,County,Population,Median_Income,People_In_Poverty
2015,County,ID-Kootenai,16055,33187.0,536.1027,"Kootenai County, Idaho",145046,49403.0,18634
2015,County,ID-Latah,16057,5735.0,562.9264,"Latah County, Idaho",38339,42439.0,7597
2015,County,ID-Lemhi,16059,2480.0,642.2222,"Lemhi County, Idaho",7790,34329.0,1430
2015,County,ID-Lewis,16061,1834.0,518.5185,"Lewis County, Idaho",3812,36505.0,652
2015,County,ID-Lincoln,16063,1007.0,488.4038,"Lincoln County, Idaho",5260,43273.0,709
2015,County,ID-Madison,16065,2771.0,439.1371,"Madison County, Idaho",37916,32233.0,13232
2015,County,ID-Minidoka,16067,3504.0,614.6279,"Minidoka County, Idaho",20279,44853.0,3501
2015,County,ID-Nez Perce,16069,9608.0,934.0643,"Nez Perce County, Idaho",39779,48160.0,4581
2015,County,ID-Oneida,16071,953.0,549.6503,"Oneida County, Idaho",4245,41338.0,615
2015,County,ID-Owyhee,16073,2177.0,581.786,"Owyhee County, Idaho",11364,33440.0,3091
2015,County,ID-Payette,16075,5013.0,729.4756,"Payette County, Idaho",22700,44257.0,4152
2015,County,ID-Power,16077,1318.0,668.1223,"Power County, Idaho",7731,44779.0,1034
2015,County,ID-Shoshone,16079,3542.0,622.4098,"Shoshone County, Idaho",12571,37665.0,2108
2015,County,ID-Teton,16081,1210.0,456.8627,"Teton County, Idaho",10285,53474.0,1110
2015,County,ID-Twin Falls,16083,14895.0,599.4021,"Twin Falls County, Idaho",80004,44048.0,12418
2015,County,ID-Valley,16085,2385.0,537.5648,"Valley County, Idaho",9720,48384.0,1434
2015,County,ID-Washington,16087,2747.0,653.6823,"Washington County, Idaho",10025,34775.0,1798
2015,County,IL-Adams,17001,15099.0,748.3083,"Adams County, Illinois",67081,45965.0,9433
2015,County,IL-Alexander,17003,1701.0,713.582,"Alexander County, Illinois",7364,27265.0,2424
2015,County,IL-Bond,17005,3523.0,910.778,"Bond County, Illinois",17313,47946.0,2593
2015,County,IL-Boone,17007,9371.0,680.1678,"Boone County, Illinois",53851,58248.0,5841
2015,County,IL-Brown,17009,1069.0,595.4654,"Brown County, Illinois",6859,50739.0,565
2015,County,IL-Bureau,17011,7783.0,719.429,"Bureau County, Illinois",34115,50423.0,4191
2015,County,IL-Calhoun,17013,1268.0,548.9022,"Calhoun County, Illinois",4999,53869.0,606
2015,County,IL-Carroll,17015,4228.0,576.8734,"Carroll County, Illinois",14926,48631.0,1843
2015,County,IL-Cass,17017,2575.0,706.2062,"Cass County, Illinois",13254,47434.0,1688
2015,County,IL-Champaign,17019,27691.0,757.8677,"Champaign County, Illinois",205766,46495.0,43284
2015,County,IL-Christian,17021,7869.0,831.2963,"Christian County, Illinois",34200,45334.0,4714
2015,County,IL-Clark,17023,3735.0,609.1625,"Clark County, Illinois",16159,50517.0,2360
2015,County,IL-Clay,17025,3243.0,1025.3432,"Clay County, Illinois",13582,44209.0,1839
2015,County,IL-Clinton,17027,7238.0,639.7402,"Clinton County, Illinois",37929,63236.0,3193
2015,County,IL-Coles,17029,9580.0,902.2157,"Coles County, Illinois",53037,39588.0,10951
2015,County,IL-Cook,17031,814105.0,646.9344,"Cook County, Illinois",5236393,55251.0,879499
2015,County,IL-Crawford,17033,4392.0,745.7983,"Crawford County, Illinois",19541,47468.0,2310
2015,County,IL-Cumberland,17035,2325.0,686.976,"Cumberland County, Illinois",10943,46061.0,1700
2015,County,IL-DeKalb,17037,14670.0,601.7456,"DeKalb County, Illinois",104345,54101.0,18336
2015,County,IL-DeWitt,17039,3532.0,719.607,"De Witt County, Illinois",16388,53959.0,2073
2015,County,IL-Douglas,17041,3984.0,618.6837,"Douglas County, Illinois",19826,51810.0,2019
2015,County,IL-DuPage,17043,148253.0,528.876,"DuPage County, Illinois",930412,79658.0,67941
2015,County,IL-Edgar,17045,4312.0,804.3414,"Edgar County, Illinois",17992,45691.0,2999
2015,County,IL-Edwards,17047,1603.0,668.5674,"Edwards County, Illinois",6649,44497.0,851
2015,County,IL-Effingham,17049,7163.0,699.4354,"Effingham County, Illinois",34332,52224.0,3557
2015,County,IL-Fayette,17051,4634.0,823.2737,"Fayette County, Illinois",22136,43944.0,3644
2015,County,IL-Ford,17053,3007.0,636.9305,"Ford County, Illinois",13835,49947.0,1790
2015,County,IL-Franklin,17055,9869.0,829.5362,"Franklin County, Illinois",39694,39512.0,7191
2015,County,IL-Fulton,17057,8313.0,726.1761,"Fulton County, Illinois",36323,46083.0,4838
2015,County,IL-Gallatin,17059,1493.0,647.5806,"Gallatin County, Illinois",5385,39636.0,837
2015,County,IL-Greene,17061,3135.0,774.0091,"Greene County, Illinois",13502,42565.0,2231
2015,County,IL-Grundy,17063,8054.0,734.7153,"Grundy County, Illinois",50277,65887.0,4531
2015,County,IL-Hamilton,17065,1897.0,846.8869,"Hamilton County, Illinois",8322,44159.0,1211
2015,County,IL-Hancock,17067,4637.0,716.1273,"Hancock County, Illinois",18738,47699.0,2159
2015,County,IL-Hardin,17069,1235.0,994.0535,"Hardin County, Illinois",4228,38838.0,864
2015,County,IL-Henderson,17071,1778.0,714.5892,"Henderson County, Illinois",7042,47672.0,692
2015,County,IL-Henry,17073,11227.0,681.5732,"Henry County, Illinois",49883,53480.0,5256
2015,County,IL-Iroquois,17075,7108.0,844.7641,"Iroquois County, Illinois",29053,47834.0,4735
2015,County,IL-Jackson,17077,9658.0,925.1922,"Jackson County, Illinois",59534,33871.0,16853
2015,County,IL-Jasper,17079,2172.0,701.6968,"Jasper County, Illinois",9635,54209.0,881
2015,County,IL-Jefferson,17081,8293.0,967.3475,"Jefferson County, Illinois",38578,43247.0,6179
2015,County,IL-Jersey,17083,4993.0,819.05,"Jersey County, Illinois",22625,53271.0,1590
2015,County,IL-Jo Daviess,17085,6139.0,551.1608,"Jo Daviess County, Illinois",22397,53221.0,2032
2015,County,IL-Johnson,17087,3087.0,594.2678,"Johnson County, Illinois",12829,42287.0,1589
2015,County,IL-Kane,17089,71395.0,604.873,"Kane County, Illinois",524886,70696.0,59033
2015,County,IL-Kankakee,17091,21460.0,763.3319,"Kankakee County, Illinois",112221,52110.0,17365
2015,County,IL-Kendall,17093,14217.0,599.3544,"Kendall County, Illinois",120036,84385.0,6616
2015,County,IL-Knox,17095,12378.0,686.0895,"Knox County, Illinois",52112,39976.0,9013
2015,County,IL-LaSalle,17099,23898.0,728.8658,"LaSalle County, Illinois",112579,50633.0,14386
2015,County,IL-Lake,17097,103365.0,555.2953,"Lake County, Illinois",702898,78026.0,65728
2015,County,IL-Lawrence,17101,3265.0,851.983,"Lawrence County, Illinois",16665,40841.0,1509
2015,County,IL-Lee,17103,7750.0,662.2718,"Lee County, Illinois",35027,52379.0,3555
2015,County,IL-Livingston,17105,7623.0,656.1102,"Livingston County, Illinois",37689,54254.0,3897
2015,County,IL-Logan,17107,5979.0,780.5,"Logan County, Illinois",29956,50539.0,3303
2015,County,IL-Macon,17115,24293.0,708.4405,"Macon County, Illinois",109193,47176.0,19411
2015,County,IL-Macoupin,17117,10813.0,738.1248,"Macoupin County, Illinois",46844,51206.0,5729
2015,County,IL-Madison,17119,53507.0,823.4853,"Madison County, Illinois",267356,53431.0,34818
2015,County,IL-Marion,17121,9464.0,892.2148,"Marion County, Illinois",38665,42238.0,6965
2015,County,IL-Marshall,17123,2973.0,569.3112,"Marshall County, Illinois",12173,53423.0,1201
2015,County,IL-Mason,17125,3769.0,701.2296,"Mason County, Illinois",14126,41567.0,2095
2015,County,IL-Massac,17127,3812.0,818.0637,"Massac County, Illinois",15016,40977.0,2705
2015,County,IL-McDonough,17109,6047.0,828.5714,"McDonough County, Illinois",32009,40314.0,6394
2015,County,IL-McHenry,17111,47844.0,553.0566,"McHenry County, Illinois",307357,77222.0,24037
2015,County,IL-McLean,17113,24591.0,590.054,"McLean County, Illinois",173114,62211.0,23795
2015,County,IL-Menard,17129,2648.0,612.7273,"Menard County, Illinois",12611,60486.0,1404
2015,County,IL-Mercer,17131,4024.0,604.8027,"Mercer County, Illinois",16107,54757.0,1498
2015,County,IL-Monroe,17133,6352.0,566.3035,"Monroe County, Illinois",33539,70859.0,1667
2015,County,IL-Montgomery,17135,6705.0,735.6405,"Montgomery County, Illinois",29348,46966.0,3503
2015,County,IL-Morgan,17137,7915.0,890.0135,"Morgan County, Illinois",35129,45978.0,4580
2015,County,IL-Moultrie,17139,3097.0,663.6881,"Moultrie County, Illinois",14927,49681.0,1929
2015,County,IL-Ogle,17141,10641.0,674.0661,"Ogle County, Illinois",52397,54849.0,5477
2015,County,IL-Peoria,17143,35408.0,659.1024,"Peoria County, Illinois",187112,51147.0,31194
2015,County,IL-Perry,17145,4590.0,840.7734,"Perry County, Illinois",21810,42478.0,3380
2015,County,IL-Piatt,17147,3481.0,738.4536,"Piatt County, Illinois",16495,66261.0,1019
2015,County,IL-Pike,17149,3710.0,799.5474,"Pike County, Illinois",16144,40588.0,2133
2015,County,IL-Pope,17151,922.0,664.3159,"Pope County, Illinois",4331,39223.0,615
2015,County,IL-Pulaski,17153,1526.0,697.7887,"Pulaski County, Illinois",5871,31980.0,1178
2015,County,IL-Putnam,17155,1369.0,597.6385,"Putnam County, Illinois",5822,56358.0,691
2015,County,IL-Randolph,17157,6772.0,847.7542,"Randolph County, Illinois",33069,48158.0,3816
2015,County,IL-Richland,17159,3837.0,780.7288,"Richland County, Illinois",16127,44127.0,2382
2015,County,IL-Rock Island,17161,30654.0,728.4854,"Rock Island County, Illinois",147161,48817.0,21223
2015,County,IL-Saline,17165,6242.0,803.9652,"Saline County, Illinois",24783,38258.0,5534
2015,County,IL-Sangamon,17167,39234.0,770.9062,"Sangamon County, Illinois",199016,56167.0,30297
2015,County,IL-Schuyler,17169,1629.0,741.433,"Schuyler County, Illinois",7311,47723.0,1382
2015,County,IL-Scott,17171,1034.0,773.7948,"Scott County, Illinois",5198,47222.0,712
2015,County,IL-Shelby,17173,5123.0,712.602,"Shelby County, Illinois",22115,47850.0,2449
2015,County,IL-St. Clair,17163,47308.0,849.3658,"St. Clair County, Illinois",267029,49895.0,47946
2015,County,IL-Stark,17175,1268.0,676.7568,"Stark County, Illinois",5859,50085.0,684
2015,County,IL-Stephenson,17177,11362.0,785.0877,"Stephenson County, Illinois",46625,45331.0,6849
2015,County,IL-Tazewell,17179,27590.0,629.9559,"Tazewell County, Illinois",135697,58194.0,11559
2015,County,IL-Union,17181,4584.0,786.5506,"Union County, Illinois",17551,42606.0,2971
2015,County,IL-Vermilion,17183,17949.0,810.2527,"Vermilion County, Illinois",80368,42977.0,14571
2015,County,IL-Wabash,17185,2719.0,765.1839,"Wabash County, Illinois",11652,47491.0,1447
2015,County,IL-Warren,17187,3478.0,683.2491,"Warren County, Illinois",17701,43699.0,2464
2015,County,IL-Washington,17189,3077.0,613.0714,"Washington County, Illinois",14457,53202.0,1834
2015,County,IL-Wayne,17191,3889.0,829.9015,"Wayne County, Illinois",16555,44993.0,2385
2015,County,IL-White,17193,3804.0,756.9708,"White County, Illinois",14464,44648.0,1916
2015,County,IL-Whiteside,17195,13652.0,803.8591,"Whiteside County, Illinois",57525,47401.0,6740
2015,County,IL-Will,17197,96253.0,584.759,"Will County, Illinois",683995,76101.0,53482
2015,County,IL-Williamson,17199,14800.0,827.0183,"Williamson County, Illinois",67121,44453.0,9783
2015,County,IL-Winnebago,17201,57629.0,716.3487,"Winnebago County, Illinois",290439,48225.0,47851
2015,County,IL-Woodford,17203,7279.0,548.2327,"Woodford County, Illinois",39106,65852.0,3105
2015,County,IN-Adams,18001,5837.0,677.3916,"Adams County, Indiana",34642,48188.0,5529
2015,County,IN-Allen,18003,62947.0,762.359,"Allen County, Indiana",363453,49092.0,56542
2015,County,IN-Bartholomew,18005,15213.0,782.6702,"Bartholomew County, Indiana",79488,55050.0,10027
2015,County,IN-Benton,18007,1796.0,680.1153,"Benton County, Indiana",8752,47046.0,1181
2015,County,IN-Blackford,18009,3246.0,795.0311,"Blackford County, Indiana",12476,38190.0,1700
2015,County,IN-Boone,18011,9590.0,712.3438,"Boone County, Indiana",60511,67552.0,3498
2015,County,IN-Brown,18013,3855.0,472.8114,"Brown County, Indiana",15011,54615.0,1865
2015,County,IN-Carroll,18015,4297.0,621.9396,"Carroll County, Indiana",20014,52005.0,2149
2015,County,IN-Cass,18017,7979.0,728.9415,"Cass County, Indiana",38476,42290.0,5884
2015,County,IN-Clark,18019,22716.0,783.5594,"Clark County, Indiana",113181,51699.0,12009
2015,County,IN-Clay,18021,5781.0,720.26,"Clay County, Indiana",26686,47602.0,3807
2015,County,IN-Clinton,18023,6384.0,801.0373,"Clinton County, Indiana",32835,48478.0,4504
2015,County,IN-Crawford,18025,2492.0,633.7731,"Crawford County, Indiana",10591,38695.0,2166
2015,County,IN-Daviess,18027,5573.0,808.3743,"Daviess County, Indiana",32411,47342.0,4192
2015,County,IN-DeKalb,18033,8364.0,774.2094,"DeKalb County, Indiana",42449,48341.0,6107
2015,County,IN-Dearborn,18029,10272.0,682.3197,"Dearborn County, Indiana",49679,58680.0,4553
2015,County,IN-Decatur,18031,5335.0,882.3686,"Decatur County, Indiana",26240,49799.0,3647
2015,County,IN-Delaware,18035,24042.0,710.3203,"Delaware County, Indiana",117335,38830.0,24209
2015,County,IN-Dubois,18037,8271.0,567.9519,"Dubois County, Indiana",42291,53513.0,4071
2015,County,IN-Elkhart,18039,33450.0,664.0376,"Elkhart County, Indiana",200685,47913.0,31601
2015,County,IN-Fayette,18041,6175.0,756.4207,"Fayette County, Indiana",23773,39379.0,4806
2015,County,IN-Floyd,18043,14852.0,676.0813,"Floyd County, Indiana",75900,54914.0,9530
2015,County,IN-Fountain,18045,3988.0,742.3253,"Fountain County, Indiana",16888,46760.0,1992
2015,County,IN-Franklin,18047,5330.0,612.9032,"Franklin County, Indiana",22935,51748.0,2413
2015,County,IN-Fulton,18049,4581.0,680.4963,"Fulton County, Indiana",20527,45332.0,3011
2015,County,IN-Gibson,18051,6842.0,728.6838,"Gibson County, Indiana",33668,48303.0,3675
2015,County,IN-Grant,18053,16005.0,832.7704,"Grant County, Indiana",68896,40294.0,11829
2015,County,IN-Greene,18055,7241.0,711.1791,"Greene County, Indiana",32815,45397.0,4398
2015,County,IN-Hamilton,18057,38776.0,552.8673,"Hamilton County, Indiana",296635,86222.0,13889
2015,County,IN-Hancock,18059,13922.0,624.4447,"Hancock County, Indiana",71328,66606.0,4583
2015,County,IN-Harrison,18061,8139.0,599.6675,"Harrison County, Indiana",39230,52128.0,5392
2015,County,IN-Hendricks,18063,23407.0,599.5103,"Hendricks County, Indiana",153435,70163.0,7514
2015,County,IN-Henry,18065,11317.0,806.3337,"Henry County, Indiana",49146,41855.0,7465
2015,County,IN-Howard,18067,19448.0,744.872,"Howard County, Indiana",82765,44226.0,14445
2015,County,IN-Huntington,18069,7952.0,701.2889,"Huntington County, Indiana",36863,46945.0,4241
2015,County,IN-Jackson,18071,8932.0,787.0339,"Jackson County, Indiana",43471,47000.0,6297
2015,County,IN-Jasper,18073,6712.0,637.5331,"Jasper County, Indiana",33448,55374.0,2710
2015,County,IN-Jay,18075,4604.0,765.4796,"Jay County, Indiana",21255,41021.0,3400
2015,County,IN-Jefferson,18077,7156.0,642.2693,"Jefferson County, Indiana",32453,45718.0,4343
2015,County,IN-Jennings,18079,5808.0,817.8323,"Jennings County, Indiana",28113,44736.0,4390
2015,County,IN-Johnson,18081,25555.0,644.8409,"Johnson County, Indiana",145645,62147.0,14205
2015,County,IN-Knox,18083,8049.0,1016.2194,"Knox County, Indiana",38062,42725.0,5630
2015,County,IN-Kosciusko,18085,14818.0,635.1299,"Kosciusko County, Indiana",77983,52821.0,8645
2015,County,IN-LaGrange,18087,5563.0,598.8858,"LaGrange County, Indiana",38084,49964.0,4909
2015,County,IN-LaPorte,18091,22429.0,683.7927,"LaPorte County, Indiana",111280,46872.0,17792
2015,County,IN-Lake,18089,90623.0,747.5171,"Lake County, Indiana",491596,50135.0,87203
2015,County,IN-Lawrence,18093,10484.0,706.0959,"Lawrence County, Indiana",45814,45875.0,5850
2015,County,IN-Madison,18095,29130.0,875.5201,"Madison County, Indiana",130280,44195.0,21089
2015,County,IN-Marion,18097,142781.0,862.0863,"Marion County, Indiana",926335,42168.0,191309
2015,County,IN-Marshall,18099,9080.0,629.8416,"Marshall County, Indiana",46962,48485.0,5594
2015,County,IN-Martin,18101,2320.0,702.9024,"Martin County, Indiana",10262,44589.0,1320
2015,County,IN-Miami,18103,7039.0,650.4801,"Miami County, Indiana",36211,45184.0,5174
2015,County,IN-Monroe,18105,20126.0,527.1653,"Monroe County, Indiana",142404,42404.0,31707
2015,County,IN-Montgomery,18107,7852.0,770.3747,"Montgomery County, Indiana",38172,48213.0,5153
2015,County,IN-Morgan,18109,14209.0,721.104,"Morgan County, Indiana",69403,55432.0,8237
2015,County,IN-Newton,18111,2853.0,654.9107,"Newton County, Indiana",14057,46895.0,1892
2015,County,IN-Noble,18113,8727.0,846.4067,"Noble County, Indiana",47546,49331.0,5665
2015,County,IN-Ohio,18115,1248.0,628.8889,"Ohio County, Indiana",6033,48780.0,470
2015,County,IN-Orange,18117,4621.0,786.6242,"Orange County, Indiana",19725,39812.0,3403
2015,County,IN-Owen,18119,4747.0,599.9409,"Owen County, Indiana",21192,43948.0,3172
2015,County,IN-Parke,18121,3486.0,648.0363,"Parke County, Indiana",17107,40781.0,2486
2015,County,IN-Perry,18123,3987.0,704.293,"Perry County, Indiana",19414,47470.0,2276
2015,County,IN-Pike,18125,3033.0,707.0207,"Pike County, Indiana",12687,44399.0,1243
2015,County,IN-Porter,18127,30612.0,693.6195,"Porter County, Indiana",166570,63926.0,18850
2015,County,IN-Posey,18129,5245.0,545.7785,"Posey County, Indiana",25567,58101.0,2801
2015,County,IN-Pulaski,18131,2991.0,673.774,"Pulaski County, Indiana",13047,43836.0,1808
2015,County,IN-Putnam,18133,7152.0,757.6134,"Putnam County, Indiana",37650,51355.0,3245
2015,County,IN-Randolph,18135,5932.0,714.9273,"Randolph County, Indiana",25596,40810.0,4522
2015,County,IN-Ripley,18137,5541.0,758.1245,"Ripley County, Indiana",28612,51170.0,2403
2015,County,IN-Rush,18139,3656.0,775.5102,"Rush County, Indiana",16991,45121.0,2946
2015,County,IN-Scott,18143,5470.0,826.6277,"Scott County, Indiana",23783,44442.0,4148
2015,County,IN-Shelby,18145,8740.0,865.5869,"Shelby County, Indiana",44441,53584.0,5302
2015,County,IN-Spencer,18147,4395.0,582.8689,"Spencer County, Indiana",20856,55247.0,2213
2015,County,IN-St. Joseph,18141,48331.0,639.0294,"St. Joseph County, Indiana",267246,45471.0,45532
2015,County,IN-Starke,18149,5610.0,738.1008,"Starke County, Indiana",23117,42208.0,3682
2015,County,IN-Steuben,18151,7420.0,671.17,"Steuben County, Indiana",34267,48472.0,3542
2015,County,IN-Sullivan,18153,4354.0,723.3304,"Sullivan County, Indiana",21111,45023.0,3534
2015,County,IN-Switzerland,18155,1779.0,580.6686,"Switzerland County, Indiana",10500,44061.0,2022
2015,County,IN-Tippecanoe,18157,23539.0,740.0824,"Tippecanoe County, Indiana",180952,45932.0,36902
2015,County,IN-Tipton,18159,3460.0,710.6241,"Tipton County, Indiana",15573,51613.0,1529
2015,County,IN-Union,18161,1477.0,633.4552,"Union County, Indiana",7299,44277.0,754
2015,County,IN-Vanderburgh,18163,36472.0,805.0711,"Vanderburgh County, Indiana",181305,43046.0,28870
2015,County,IN-Vermillion,18165,3802.0,725.097,"Vermillion County, Indiana",15860,43600.0,1996
2015,County,IN-Vigo,18167,21381.0,770.2774,"Vigo County, Indiana",108268,40313.0,20245
2015,County,IN-Wabash,18169,8051.0,622.1484,"Wabash County, Indiana",32358,45649.0,4373
2015,County,IN-Warren,18171,1857.0,860.5281,"Warren County, Indiana",8367,56042.0,740
2015,County,IN-Warrick,18173,11960.0,617.0708,"Warrick County, Indiana",60995,62185.0,5926
2015,County,IN-Washington,18175,5904.0,744.8673,"Washington County, Indiana",27930,41289.0,4190
2015,County,IN-Wayne,18177,16022.0,745.0635,"Wayne County, Indiana",67866,38494.0,13732
2015,County,IN-Wells,18179,5802.0,718.0784,"Wells County, Indiana",27796,51101.0,3306
2015,County,IN-White,18181,5586.0,755.9565,"White County, Indiana",24388,52154.0,2309
2015,County,IN-Whitley,18183,6708.0,681.7872,"Whitley County, Indiana",33330,54389.0,2633
2015,County,KS-Allen,20001,3081.0,817.0502,"Allen County, Kansas",13081,38698.0,2257
2015,County,KS-Anderson,20003,1907.0,798.5824,"Anderson County, Kansas",7896,40696.0,1362
2015,County,KS-Atchison,20005,3157.0,804.1011,"Atchison County, Kansas",16633,43581.0,2970
2015,County,KS-Barber,20007,1202.0,546.7422,"Barber County, Kansas",4770,51811.0,511
2015,County,KS-Barton,20009,5639.0,701.0912,"Barton County, Kansas",27399,44013.0,4261
2015,County,KS-Bourbon,20011,3374.0,690.1754,"Bourbon County, Kansas",14812,38280.0,2757
2015,County,KS-Brown,20013,2279.0,591.7387,"Brown County, Kansas",9880,43724.0,1598
2015,County,KS-Butler,20015,11344.0,655.9973,"Butler County, Kansas",66092,58897.0,6620
2015,County,KS-Chase,20017,609.0,463.0631,"Chase County, Kansas",2722,38707.0,360
2015,County,KS-Chautauqua,20019,993.0,682.8194,"Chautauqua County, Kansas",3520,37993.0,579
2015,County,KS-Cherokee,20021,4668.0,708.8575,"Cherokee County, Kansas",20952,41388.0,3511
2015,County,KS-Cheyenne,20023,778.0,458.3921,"Cheyenne County, Kansas",2682,44500.0,214
2015,County,KS-Clark,20025,497.0,602.6786,"Clark County, Kansas",2145,42589.0,311
2015,County,KS-Clay,20027,1981.0,560.7102,"Clay County, Kansas",8421,52066.0,942
2015,County,KS-Cloud,20029,2341.0,633.9962,"Cloud County, Kansas",9339,39282.0,1202
2015,County,KS-Coffey,20031,2090.0,623.0395,"Coffey County, Kansas",8458,57433.0,833
2015,County,KS-Comanche,20033,511.0,541.1255,"Comanche County, Kansas",2010,45288.0,140
2015,County,KS-Cowley,20035,7457.0,609.9787,"Cowley County, Kansas",36079,43860.0,5971
2015,County,KS-Crawford,20037,7317.0,678.4265,"Crawford County, Kansas",39304,36534.0,8219
2015,County,KS-Decatur,20039,868.0,586.2516,"Decatur County, Kansas",2905,40657.0,316
2015,County,KS-Dickinson,20041,4302.0,738.3945,"Dickinson County, Kansas",19516,49096.0,2005
2015,County,KS-Doniphan,20043,1634.0,527.4348,"Doniphan County, Kansas",7859,47209.0,892
2015,County,KS-Douglas,20045,15646.0,597.5702,"Douglas County, Kansas",114967,50939.0,20137
2015,County,KS-Edwards,20047,679.0,454.3947,"Edwards County, Kansas",2991,47303.0,335
2015,County,KS-Elk,20049,855.0,591.0256,"Elk County, Kansas",2683,36458.0,483
2015,County,KS-Ellis,20051,4876.0,697.4299,"Ellis County, Kansas",28993,45579.0,4353
2015,County,KS-Ellsworth,20053,1463.0,642.1531,"Ellsworth County, Kansas",6410,47736.0,484
2015,County,KS-Finney,20055,4412.0,717.9346,"Finney County, Kansas",37133,49227.0,6222
2015,County,KS-Ford,20057,4195.0,559.5971,"Ford County, Kansas",34714,50777.0,6183
2015,County,KS-Franklin,20059,5277.0,754.4532,"Franklin County, Kansas",25753,51081.0,3264
2015,County,KS-Geary,20061,3773.0,871.4794,"Geary County, Kansas",36787,43992.0,4463
2015,County,KS-Gove,20063,704.0,570.7547,"Gove County, Kansas",2735,46364.0,219
2015,County,KS-Graham,20065,777.0,583.0946,"Graham County, Kansas",2593,43826.0,287
2015,County,KS-Grant,20067,1103.0,600.2055,"Grant County, Kansas",7816,55432.0,795
2015,County,KS-Gray,20069,993.0,353.0067,"Gray County, Kansas",6065,61000.0,597
2015,County,KS-Greeley,20071,307.0,816.2544,"Greeley County, Kansas",1224,47750.0,97
2015,County,KS-Greenwood,20073,1760.0,805.6075,"Greenwood County, Kansas",6393,38838.0,945
2015,County,KS-Hamilton,20075,413.0,1138.8889,"Hamilton County, Kansas",2586,45114.0,371
2015,County,KS-Harper,20077,1441.0,853.2731,"Harper County, Kansas",5861,43973.0,933
2015,County,KS-Harvey,20079,7558.0,595.1502,"Harvey County, Kansas",34835,51327.0,4415
2015,County,KS-Haskell,20081,591.0,704.1985,"Haskell County, Kansas",4130,56484.0,562
2015,County,KS-Hodgeman,20083,450.0,488.0952,"Hodgeman County, Kansas",1939,54856.0,88
2015,County,KS-Jackson,20085,2999.0,567.2926,"Jackson County, Kansas",13400,54077.0,1197
2015,County,KS-Jefferson,20087,3927.0,519.7881,"Jefferson County, Kansas",18898,57236.0,1394
2015,County,KS-Jewell,20089,929.0,598.5401,"Jewell County, Kansas",3038,40553.0,466
2015,County,KS-Johnson,20091,87135.0,608.0297,"Johnson County, Kansas",566814,76113.0,34556
2015,County,KS-Kearny,20093,626.0,639.5564,"Kearny County, Kansas",3952,50506.0,412
2015,County,KS-Kingman,20095,1844.0,749.0931,"Kingman County, Kansas",7790,50844.0,811
2015,County,KS-Kiowa,20097,577.0,599.6132,"Kiowa County, Kansas",2536,43963.0,364
2015,County,KS-Labette,20099,5090.0,754.8033,"Labette County, Kansas",21048,41439.0,3651
2015,County,KS-Lane,20101,442.0,649.635,"Lane County, Kansas",1674,56507.0,149
2015,County,KS-Leavenworth,20103,12624.0,604.6512,"Leavenworth County, Kansas",78227,63726.0,8223
2015,County,KS-Lincoln,20105,794.0,731.3019,"Lincoln County, Kansas",3154,44276.0,333
2015,County,KS-Linn,20107,2369.0,603.3453,"Linn County, Kansas",9528,46964.0,1246
2015,County,KS-Logan,20109,650.0,592.1986,"Logan County, Kansas",2793,46875.0,232
2015,County,KS-Lyon,20111,5872.0,684.169,"Lyon County, Kansas",33462,40021.0,6919
2015,County,KS-Marion,20115,3076.0,565.7613,"Marion County, Kansas",12290,45927.0,1306
2015,County,KS-Marshall,20117,2508.0,516.2439,"Marshall County, Kansas",10005,45374.0,1087
2015,County,KS-McPherson,20113,6325.0,625.0704,"McPherson County, Kansas",29252,56128.0,1993
2015,County,KS-Meade,20119,866.0,538.4615,"Meade County, Kansas",4383,52250.0,481
2015,County,KS-Miami,20121,5992.0,656.7164,"Miami County, Kansas",32688,60966.0,2949
2015,County,KS-Mitchell,20123,1538.0,571.0187,"Mitchell County, Kansas",6296,48217.0,626
2015,County,KS-Montgomery,20125,7747.0,722.633,"Montgomery County, Kansas",34184,41083.0,6303
2015,County,KS-Morris,20127,1500.0,575.8468,"Morris County, Kansas",5750,47089.0,505
2015,County,KS-Morton,20129,608.0,852.6703,"Morton County, Kansas",3106,46028.0,325
2015,County,KS-Nemaha,20131,2238.0,444.9275,"Nemaha County, Kansas",10159,48653.0,1129
2015,County,KS-Neosho,20133,3647.0,826.6626,"Neosho County, Kansas",16423,43195.0,2961
2015,County,KS-Ness,20135,805.0,584.5942,"Ness County, Kansas",3077,44904.0,354
2015,County,KS-Norton,20137,1218.0,721.2348,"Norton County, Kansas",5590,47852.0,398
2015,County,KS-Osage,20139,3687.0,570.4657,"Osage County, Kansas",16080,49915.0,1997
2015,County,KS-Osborne,20141,1008.0,516.9029,"Osborne County, Kansas",3782,40216.0,564
2015,County,KS-Ottawa,20143,1344.0,470.5401,"Ottawa County, Kansas",6048,52479.0,466
2015,County,KS-Pawnee,20145,1460.0,707.9848,"Pawnee County, Kansas",6911,43250.0,464
2015,County,KS-Phillips,20147,1458.0,561.6957,"Phillips County, Kansas",5501,44170.0,494
2015,County,KS-Pottawatomie,20149,3714.0,646.9256,"Pottawatomie County, Kansas",22625,60216.0,1992
2015,County,KS-Pratt,20151,2026.0,797.9744,"Pratt County, Kansas",9739,49550.0,1144
